,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Orientación,Precio,URl,ubicacion,Ambientes,Tipo de propiedad,Cuota mensual de mantenimiento,Tipo de casa,Bodegas
0,80 m²,120 m²,,,,,0 años,,"7,200",https://casa.mercadolibre.com.mx/MLM-962611962-bosques-del-dorado-modelo-mayela-_JM#position=15&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0787974%2C-101.6009013&zoom=16&size=732x300&signature=1C40mIf9TYyZ041Pdcg-MazoIQA=,,,,,
0,106 m²,184 m²,3,3,,2,,,"11,000",https://casa.mercadolibre.com.mx/MLM-961032685-casa-amueblada-renta-residencial-esmeralda-_JM#position=16&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.110699%2C-101.592191&zoom=16&size=732x300&signature=ay_4BNqLKMLaSc2u6QAyH-QPPfw=,,,,,
0,75 m²,90 m²,3,2,,,0 años,,"6,000",https://casa.mercadolibre.com.mx/MLM-952828714-casa-sola-en-renta-el-dorado-_JM#position=17&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.078797%2C-101.600901&zoom=16&size=732x300&signature=-31HJVAGRMXwcJW9WmSzRr91dVs=,,,,,
0,512 m²,657 m²,3,4,,,0 años,,"22,000",https://casa.mercadolibre.com.mx/MLM-1300454205-casa-sola-en-renta-zanda-residencial-_JM#position=18&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1613349%2C-101.6740939&zoom=16&size=732x300&signature=G0ROemg25bDuoyj472GUG_qkkHk=,,,,,
0,181 m²,213 m²,3,3,2,2,1 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-753887727-amueblada-_JM#position=19&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0688121%2C-101.5944948&zoom=16&size=732x300&signature=x2ScsYm50Oe-snFhjrZI0Ucnd3M=,,,,,
0,113 m²,200 m²,3,3,,,21 años,,"9,500",https://casa.mercadolibre.com.mx/MLM-910322820-casa-sola-en-renta-real-del-bosque-_JM#position=20&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.156184%2C-101.67915&zoom=16&size=732x300&signature=6ajnY1T6XJvwzE4TReoKB2WoZ7E=,,,,,
0,300 m²,290 m²,4,4,,,6 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-893309043-casa-sola-en-renta-gran-jardin-_JM#position=21&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1734363%2C-101.708411&zoom=16&size=732x300&signature=ZDRn8zrx2_GlwQFColKjALbY-Zg=,,,,,
0,256 m²,285 m²,3,4,,,1 años,,"24,000",https://casa.mercadolibre.com.mx/MLM-907837938-casa-sola-en-renta-el-molino-residencial-y-golf-_JM#position=22&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1869456%2C-101.696782&zoom=16&size=732x300&signature=uYZysKez0OOOQ5YFap4if4b8AsI=,,,,,
0,154 m²,,3,2,2,2,0 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-962123537-casa-amueblada-en-renta-en-baikal-residencial-leon-gto-_JM#position=23&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1803649%2C-101.7484995&zoom=16&size=732x300&signature=0G0jQBEm5-3cVgqKyfCpm0d0vrE=,,,700 MXN,,
0,240 m²,190 m²,3,5,,,0 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-924712407-casa-sola-en-renta-la-campina-del-bosque-_JM#position=25&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.099034%2C-101.6188443&zoom=16&size=732x300&signature=yD7-A48NpHgjMB_Y72gbd5JcPQI=,,,,,
0,115 m²,150 m²,3,3,,,6 años,,"12,500",https://casa.mercadolibre.com.mx/MLM-909232597-casa-sola-en-renta-katania-_JM#position=26&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0920128%2C-101.7377911&zoom=16&size=732x300&signature=yk1yMP0Z8YnBmPLDBIlssXeNa-k=,,,,,
0,220 m²,200 m²,,2,,,0 años,,"26,000",https://casa.mercadolibre.com.mx/MLM-962616089-casa-estilo-japones-_JM#position=27&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1576741%2C-101.6182672&zoom=16&size=732x300&signature=WTGxmI_xgS_uNhboQbZfFv4DQSY=,2,,,,
0,210 m²,180 m²,4,3,,,0 años,,"30,000",https://casa.mercadolibre.com.mx/MLM-918728503-casa-sola-en-renta-leon-moderno-_JM#position=28&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.107678%2C-101.665562&zoom=16&size=732x300&signature=PbPFqaj2KLo2VOTZ3DLZLhw0X_w=,,,,,
0,593 m²,305 m²,3,5,4,,16 años,,"22,000",https://casa.mercadolibre.com.mx/MLM-1300631165-casa-sola-en-renta-en-canada-del-refugio-leon-guanajuato-_JM#position=29&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1534079%2C-101.7271575&zoom=16&size=732x300&signature=WY-GPSLINLmMHUFt63YqVo8mA84=,,,,,
0,90 m²,120 m²,,,,,0 años,,"7,000",https://casa.mercadolibre.com.mx/MLM-962616079-rento-casa-en-fraccionamiento-el-dorado-_JM#position=30&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0787974%2C-101.6009013&zoom=16&size=732x300&signature=1C40mIf9TYyZ041Pdcg-MazoIQA=,,,,,
0,540 m²,500 m²,3,4,,,0 años,,"39,500",https://casa.mercadolibre.com.mx/MLM-923284047-casa-sola-en-renta-el-molino-residencial-y-golf-_JM#position=31&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1869456%2C-101.696782&zoom=16&size=732x300&signature=uYZysKez0OOOQ5YFap4if4b8AsI=,,,,,
0,780 m²,,,,16,1,0 años,,"32,200",https://casa.mercadolibre.com.mx/MLM-927524541-local-en-renta-con-estacionamiento-actualmente-es-salon-de-fiestas-san-juan-bosco-leon-gto-_JM#position=32&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1265616%2C-101.727554&zoom=16&size=732x300&signature=FJyrGfpTohsv32UwrpshYwCO4t4=,1,,0 MXN,,
0,163 m²,163 m²,3,2,2,2,0 años,,"13,300",https://casa.mercadolibre.com.mx/MLM-927517621-casa-en-renta-en-mayorca-leon-gto-_JM#position=33&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1306785%2C-101.6043769&zoom=16&size=732x300&signature=W_To2RNdYnzh6faMsZzfR1lsL08=,,,800 MXN,,
0,248 m²,248 m²,3,3,2,2,6 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-944427425-lomas-punta-del-este-casa-en-renta-con-cuarto-de-servicio-_JM#position=34&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1323985%2C-101.6010009&zoom=16&size=732x300&signature=xIGqrBtEO73zz7iUalcajD6WGLM=,,,1000 MXN,,
0,160 m²,210 m²,3,2,2,,0 años,,"13,000",https://casa.mercadolibre.com.mx/MLM-930413933-casa-sierra-nogal-_JM#position=35&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1329007%2C-101.614936&zoom=16&size=732x300&signature=w6_oveWTfe0NLxQlzXI083ygrrU=,6,,,,
0,120 m²,,3,2,2,2,0 años,,"7,500",https://casa.mercadolibre.com.mx/MLM-962102693-casa-renta-villa-verde-zona-sur-leon-cerca-de-la-ibero-_JM#position=36&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1105102%2C-101.6336876&zoom=16&size=732x300&signature=v9q9lyzb7OZO7vyVDwRm6AASfWE=,,,0 MXN,,
0,105 m²,118 m²,3,2,,,2 años,,"8,000",https://casa.mercadolibre.com.mx/MLM-924446236-casa-sola-en-renta-cordillera-residencial-_JM#position=37&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1613349%2C-101.6740939&zoom=16&size=732x300&signature=G0ROemg25bDuoyj472GUG_qkkHk=,,,,,
0,180 m²,,3,2,2,2,17 años,,"9,000",https://casa.mercadolibre.com.mx/MLM-944420841-casa-villas-pradera-_JM#position=38&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.102928%2C-101.648127&zoom=16&size=732x300&signature=sDtiE_Y95VjPz4HCMb8NEqtMT2s=,,,500 MXN,,
0,390 m²,300 m²,3,4,,,0 años,,"39,000",https://casa.mercadolibre.com.mx/MLM-924446238-casa-sola-en-renta-jardines-del-campestre-_JM#position=39&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1701713%2C-101.7061178&zoom=16&size=732x300&signature=HFXq2RM7PwGiLAkABnyrCqQqDYM=,,,,,
0,500 m²,600 m²,3,5,,,11 años,,"23,000",https://casa.mercadolibre.com.mx/MLM-893309077-casa-sola-en-renta-bosques-del-refugio-_JM#position=40&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1523337%2C-101.7169396&zoom=16&size=732x300&signature=EPCtZ6FS5e7ZPJTkstGkdMIBoT8=,,,,,
0,,,,,,,,,"8,000",https://casa.mercadolibre.com.mx/MLM-899890634-casa-en-privada-condado-plus-morelos-y-madrazo-3-recamaras-_JM#position=41&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1651647%2C-101.6509461&zoom=16&size=732x300&signature=DwHx1A8vVMyLyATkJckiywAMkjQ=,,,,,
0,102 m²,,3,2,2,,0 años,,"9,500",https://casa.mercadolibre.com.mx/MLM-956266790-casa-hacienda-los-otates-_JM#position=42&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1013294%2C-101.5796681&zoom=16&size=732x300&signature=N5oKdkJpMstNwlkl0p89LXkPkaM=,,,0 MXN,,
0,187 m²,187 m²,3,2,2,2,2 años,Sur,"12,400",https://casa.mercadolibre.com.mx/MLM-944420828-casa-el-mayorazgo-_JM#position=43&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0660924%2C-101.5977269&zoom=16&size=732x300&signature=o6l2IMlc61dsodxOu8cNjUfVvQQ=,,,850 MXN,,
0,160 m²,190 m²,3,3,,,4 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-1301273576-casa-en-venta-y-renta-en-residencial-soberna-leon-gto-al-sur-este-de-la-ciudad-cerca-a-la-ibero-_JM#position=44&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1228027%2C-101.6217651&zoom=16&size=732x300&signature=4WKHPhNTh0y7przX-tN4x323jxU=,,,,,
0,550 m²,480 m²,3,6,,,4 años,,"50,000",https://casa.mercadolibre.com.mx/MLM-893311997-casa-sola-en-renta-canada-del-refugio-_JM#position=45&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1470607%2C-101.7260775&zoom=16&size=732x300&signature=gCR9_BR8VBKjXqQ6qwm88PNwp-Q=,,,,,
0,350 m²,320 m²,3,5,,,11 años,,"30,000",https://casa.mercadolibre.com.mx/MLM-893314516-casa-sola-en-renta-colinas-de-gran-jardin-_JM#position=46&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1843513%2C-101.7132345&zoom=16&size=732x300&signature=b8Y6RGlUCnxEOUcw_D1ya-3jS0U=,,,,,
0,,,,,,,,,"18,000",https://casa.mercadolibre.com.mx/MLM-899884783-casa-amueblada-en-fraccionam-4-recamaras-8min-de-plaza-mayor-_JM#position=47&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1685818%2C-101.7308295&zoom=16&size=732x300&signature=kpsXrUaPplJT2ABeZ9XxMzkn6WQ=,,,,,
0,200 m²,200 m²,3,5,2,,,,"25,000",https://casa.mercadolibre.com.mx/MLM-947046947-casa-en-fraccionamiento-en-el-molino-residencial-y-golf-leon-ber-727-fr-_JM#position=48&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.188097%2C-101.697937&zoom=16&size=732x300&signature=GLcY-x7VzFHY5jNcPjpmcOJHNpg=,,,,,
0,126 m²,131 m²,3,2,2,,1 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-936905104-lombardia-residencial-zona-norteleon-guanajuato-casa-amueblada-en-renta-_JM#position=49&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1639398%2C-101.7351579&zoom=16&size=732x300&signature=NyoXwgBkGAuDDcZCkwQzqL_cVnw=,,,,,
0,400 m²,300 m²,4,5,,,2 años,,"33,000",https://casa.mercadolibre.com.mx/MLM-904543733-casa-sola-en-renta-gran-jardin-_JM#position=50&search_layout=stack&type=item&tracking_id=042f8559-1013-494a-8616-6a83752267f2,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1826628%2C-101.7155743&zoom=16&size=732x300&signature=AidvMHTXLWSrvtCEKrQyLcwOGD4=,,,,,
0,193 m²,,3,3,2,2,0 años,,"15,500",https://casa.mercadolibre.com.mx/MLM-951167905-casa-renta-residencial-soberna-excelente-ubicacion-leon-gto-_JM#position=1&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1206292%2C-101.6220853&zoom=16&size=732x300&signature=pmMRMWVqQbr5R3BJFu_k9Is7oA8=,,,1000 MXN,,
0,530 m²,350 m²,4,5,,,22 años,,"25,000",https://casa.mercadolibre.com.mx/MLM-888287239-casa-sola-en-renta-residencial-san-carlos-_JM#position=2&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.11502%2C-101.616021&zoom=16&size=732x300&signature=OJ1hnMyW6cpzUM1w57b4n-i-UKM=,,,,,
0,400 m²,380 m²,2,4,,2,,,"20,000",https://casa.mercadolibre.com.mx/MLM-811374095-renta-de-hermosa-casa-en-gran-jardin-_JM#position=3&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1804335%2C-101.7167931&zoom=16&size=732x300&signature=1bMETYaktkNDSCexF_sAcpdJHw8=,,,,,
0,,,,,,,,,"11,400",https://casa.mercadolibre.com.mx/MLM-899884793-casa-dos-plantas-en-fraccionam-a-5-mins-de-plaza-mayor-_JM#position=4&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1652623%2C-101.6815769&zoom=16&size=732x300&signature=tTMgXlCzaF-cCVi9YBk4kOBwt4Q=,,,,,
0,210 m²,180 m²,4,3,,,0 años,,"30,000",https://casa.mercadolibre.com.mx/MLM-858473697-casa-sola-en-renta-leon-moderno-_JM#position=5&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.107678%2C-101.665562&zoom=16&size=732x300&signature=PbPFqaj2KLo2VOTZ3DLZLhw0X_w=,,,,,
0,140 m²,130 m²,3,3,2,,,,"12,600",https://casa.mercadolibre.com.mx/MLM-899889617-casa-en-renta-en-fracc-la-marina-a-6-min-de-plaza-mayor--_JM#position=6&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1731318%2C-101.6761302&zoom=16&size=732x300&signature=XjZ_ehTNRObE9MmOSfAbTrqXids=,,,,,
0,160.8 m²,160 m²,3,2,,,6 años,,"10,500",https://casa.mercadolibre.com.mx/MLM-946266734-sierra-nogal-_JM#position=7&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1329007%2C-101.614936&zoom=16&size=732x300&signature=w6_oveWTfe0NLxQlzXI083ygrrU=,,,600 MXN,,
0,185 m²,185 m²,3,3,,,0 años,,"12,350",https://casa.mercadolibre.com.mx/MLM-1300442699-casa-sola-en-renta-jardines-de-santa-fe-_JM#position=8&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0818533%2C-101.6463562&zoom=16&size=732x300&signature=pvXCG7joqWKJPf3ty3aUnLHvTgo=,,,,,
0,80 m²,120 m²,,,,,0 años,,"7,200",https://casa.mercadolibre.com.mx/MLM-962611962-bosques-del-dorado-modelo-mayela-_JM#position=9&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0787974%2C-101.6009013&zoom=16&size=732x300&signature=1C40mIf9TYyZ041Pdcg-MazoIQA=,,,,,
0,106 m²,184 m²,3,3,,2,,,"11,000",https://casa.mercadolibre.com.mx/MLM-961032685-casa-amueblada-renta-residencial-esmeralda-_JM#position=10&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.110699%2C-101.592191&zoom=16&size=732x300&signature=ay_4BNqLKMLaSc2u6QAyH-QPPfw=,,,,,
0,75 m²,90 m²,3,2,,,0 años,,"6,000",https://casa.mercadolibre.com.mx/MLM-952828714-casa-sola-en-renta-el-dorado-_JM#position=11&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.078797%2C-101.600901&zoom=16&size=732x300&signature=-31HJVAGRMXwcJW9WmSzRr91dVs=,,,,,
0,512 m²,657 m²,3,4,,,0 años,,"22,000",https://casa.mercadolibre.com.mx/MLM-1300454205-casa-sola-en-renta-zanda-residencial-_JM#position=12&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1613349%2C-101.6740939&zoom=16&size=732x300&signature=G0ROemg25bDuoyj472GUG_qkkHk=,,,,,
0,181 m²,213 m²,3,3,2,2,1 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-753887727-amueblada-_JM#position=13&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0688121%2C-101.5944948&zoom=16&size=732x300&signature=x2ScsYm50Oe-snFhjrZI0Ucnd3M=,,,,,
0,113 m²,200 m²,3,3,,,21 años,,"9,500",https://casa.mercadolibre.com.mx/MLM-910322820-casa-sola-en-renta-real-del-bosque-_JM#position=14&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.156184%2C-101.67915&zoom=16&size=732x300&signature=6ajnY1T6XJvwzE4TReoKB2WoZ7E=,,,,,
0,300 m²,290 m²,4,4,,,6 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-893309043-casa-sola-en-renta-gran-jardin-_JM#position=15&search_layout=stack&type=item&tracking_id=07721a30-f5a9-45d6-bc4f-fb01f6fc88a1,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1734363%2C-101.708411&zoom=16&size=732x300&signature=ZDRn8zrx2_GlwQFColKjALbY-Zg=,,,,,
